Time,Main Status,Sub Status,Full Status,Status Text,T,Service,FaultMsg,Value0
31/08/2014 07:40,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.8
31/08/2014 07:40,0,1,00:01,Turbine starting,1,FALSE,FALSE,3.8
31/08/2014 07:44,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.4
02/09/2014 04:47,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
02/09/2014 04:57,0,2,00:02,Turbine operational,1,FALSE,FALSE,0.4
02/09/2014 04:57,0,1,00:01,Turbine starting,1,FALSE,FALSE,0.4
02/09/2014 05:00,0,0,00:00,Turbine in operation,1,FALSE,FALSE,1.6
02/09/2014 10:29,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.6
02/09/2014 10:45,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.3
02/09/2014 10:45,0,1,00:01,Turbine starting,1,FALSE,FALSE,3.3
02/09/2014 10:48,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.7
03/09/2014 12:21,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,5
03/09/2014 12:21,8,0,08:00,Maintenance,6,TRUE,FALSE,4.9
03/09/2014 15:49,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,6.7
03/09/2014 15:59,0,0,00:00,Turbine in operation,1,FALSE,FALSE,6.1
04/09/2014 22:58,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.7
05/09/2014 00:08,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.9
05/09/2014 00:08,0,1,00:01,Turbine starting,1,FALSE,FALSE,3.8
05/09/2014 00:12,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.2
05/09/2014 08:48,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
05/09/2014 12:09,0,2,00:02,Turbine operational,1,FALSE,FALSE,1.8
05/09/2014 12:09,0,1,00:01,Turbine starting,1,FALSE,FALSE,1.9
05/09/2014 12:13,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.1
05/09/2014 16:19,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
05/09/2014 17:29,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.1
05/09/2014 17:29,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.1
05/09/2014 17:32,0,0,00:00,Turbine in operation,1,FALSE,FALSE,1.2
06/09/2014 13:35,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.4
06/09/2014 14:09,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.3
06/09/2014 14:09,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.4
06/09/2014 14:13,0,0,00:00,Turbine in operation,1,FALSE,FALSE,1.5
06/09/2014 18:36,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
06/09/2014 19:29,0,2,00:02,Turbine operational,1,FALSE,FALSE,4.3
06/09/2014 19:29,0,1,00:01,Turbine starting,1,FALSE,FALSE,4
06/09/2014 19:31,0,0,00:00,Turbine in operation,1,FALSE,FALSE,4
07/09/2014 01:22,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
07/09/2014 01:57,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.8
07/09/2014 01:57,0,1,00:01,Turbine starting,1,FALSE,FALSE,3.8
07/09/2014 01:59,0,0,00:00,Turbine in operation,1,FALSE,FALSE,3.9
08/09/2014 21:41,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
08/09/2014 23:57,0,2,00:02,Turbine operational,1,FALSE,FALSE,2
08/09/2014 23:57,0,1,00:01,Turbine starting,1,FALSE,FALSE,1.7
09/09/2014 00:01,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
09/09/2014 02:43,0,2,00:02,Turbine operational,1,FALSE,FALSE,1.9
09/09/2014 02:43,0,1,00:01,Turbine starting,1,FALSE,FALSE,1.9
09/09/2014 02:47,0,0,00:00,Turbine in operation,1,FALSE,FALSE,1.5
09/09/2014 06:26,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
09/09/2014 13:24,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.7
09/09/2014 13:24,0,1,00:01,Turbine starting,1,FALSE,FALSE,3.8
09/09/2014 13:28,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.4
14/09/2014 01:55,67,604,67 : 604,Overtemperature : Power choke inverter 4,6,FALSE,FALSE,7.4
14/09/2014 01:55,0,2,00:02,Turbine operational,1,FALSE,FALSE,7.3
14/09/2014 01:58,0,1,00:01,Turbine starting,1,FALSE,FALSE,6.6
14/09/2014 01:59,0,0,00:00,Turbine in operation,1,FALSE,FALSE,7.8
18/09/2014 11:59,228,100,228 : 100,Timeout warnmessage : Malfunction aircooling,6,FALSE,TRUE,10.1
18/09/2014 12:04,222,3,222:03:00,Turbine reset : Scada system,6,FALSE,FALSE,2.3
18/09/2014 12:05,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.4
18/09/2014 12:07,0,1,00:01,Turbine starting,1,FALSE,FALSE,9.1
18/09/2014 12:07,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,14
18/09/2014 12:10,0,1,00:01,Turbine starting,1,FALSE,FALSE,11.8
18/09/2014 12:10,0,0,00:00,Turbine in operation,1,FALSE,FALSE,11.3
19/09/2014 09:04,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,2.8
19/09/2014 09:04,8,0,08:00,Maintenance,6,TRUE,FALSE,2.9
19/09/2014 13:07,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,5.3
19/09/2014 13:18,0,0,00:00,Turbine in operation,1,FALSE,FALSE,3.8
21/09/2014 01:40,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.1
21/09/2014 01:50,0,2,00:02,Turbine operational,1,FALSE,FALSE,0.4
21/09/2014 01:50,0,1,00:01,Turbine starting,1,FALSE,FALSE,0.3
21/09/2014 01:53,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.7
22/09/2014 00:07,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
22/09/2014 01:00,0,2,00:02,Turbine operational,1,FALSE,FALSE,1.5
22/09/2014 01:00,0,1,00:01,Turbine starting,1,FALSE,FALSE,1.7
22/09/2014 01:04,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2
22/09/2014 01:51,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.5
22/09/2014 02:34,0,2,00:02,Turbine operational,1,FALSE,FALSE,4
22/09/2014 02:34,0,1,00:01,Turbine starting,1,FALSE,FALSE,4
22/09/2014 02:38,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.3
22/09/2014 08:54,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
22/09/2014 09:04,0,2,00:02,Turbine operational,1,FALSE,FALSE,2
22/09/2014 09:04,0,1,00:01,Turbine starting,1,FALSE,FALSE,2
22/09/2014 09:08,0,0,00:00,Turbine in operation,1,FALSE,FALSE,1.8
22/09/2014 14:10,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,8.1
22/09/2014 14:16,0,1,00:01,Turbine starting,1,FALSE,FALSE,7
22/09/2014 14:17,0,0,00:00,Turbine in operation,1,FALSE,FALSE,6.6
23/09/2014 20:40,67,604,67 : 604,Overtemperature : Power choke inverter 4,6,FALSE,FALSE,3.7
23/09/2014 20:40,0,2,00:02,Turbine operational,1,FALSE,FALSE,4.9
23/09/2014 20:42,0,1,00:01,Turbine starting,1,FALSE,FALSE,5.4
23/09/2014 20:44,0,0,00:00,Turbine in operation,1,FALSE,FALSE,5.6
24/09/2014 13:19,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,5.6
24/09/2014 14:19,0,0,00:00,Turbine in operation,1,FALSE,FALSE,5.6
25/09/2014 09:36,8,0,08:00,Maintenance,6,TRUE,FALSE,3.9
25/09/2014 17:23,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,7.7
25/09/2014 17:23,0,0,00:00,Turbine in operation,1,FALSE,FALSE,7.7
26/09/2014 07:46,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,6.9
26/09/2014 07:46,8,0,08:00,Maintenance,6,TRUE,FALSE,6.9
26/09/2014 17:00,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,6.1
26/09/2014 17:01,0,0,00:00,Turbine in operation,1,FALSE,FALSE,4.7
27/09/2014 06:42,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
27/09/2014 07:13,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.8
27/09/2014 07:13,0,1,00:01,Turbine starting,1,FALSE,FALSE,3
27/09/2014 07:16,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.4
27/09/2014 07:38,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,2.9
27/09/2014 07:38,8,0,08:00,Maintenance,6,TRUE,FALSE,2.8
27/09/2014 14:09,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,4.9
27/09/2014 14:09,0,0,00:00,Turbine in operation,1,FALSE,FALSE,5.3
28/09/2014 20:35,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
28/09/2014 21:09,0,2,00:02,Turbine operational,1,FALSE,FALSE,1.9
28/09/2014 21:09,0,1,00:01,Turbine starting,1,FALSE,FALSE,1.9
28/09/2014 21:12,0,0,00:00,Turbine in operation,1,FALSE,FALSE,1.6
29/09/2014 00:02,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
29/09/2014 02:48,0,2,00:02,Turbine operational,1,FALSE,FALSE,1.8
29/09/2014 02:48,0,1,00:01,Turbine starting,1,FALSE,FALSE,1.6
29/09/2014 02:51,0,0,00:00,Turbine in operation,1,FALSE,FALSE,1.9
29/09/2014 04:37,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
29/09/2014 07:23,0,2,00:02,Turbine operational,1,FALSE,FALSE,1.9
29/09/2014 07:23,0,1,00:01,Turbine starting,1,FALSE,FALSE,2
29/09/2014 07:27,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.3
29/09/2014 07:54,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,2.8
29/09/2014 07:54,8,0,08:00,Maintenance,6,TRUE,FALSE,2.6
29/09/2014 16:37,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,7.8
29/09/2014 16:37,0,0,00:00,Turbine in operation,1,FALSE,FALSE,6.3
30/09/2014 10:30,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,13.7
30/09/2014 10:30,8,0,08:00,Maintenance,6,TRUE,FALSE,14.5
30/09/2014 15:43,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,13.3
30/09/2014 15:44,8,0,08:00,Maintenance,6,TRUE,FALSE,12.6
30/09/2014 15:46,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,10.5
30/09/2014 15:49,8,0,08:00,Maintenance,6,TRUE,FALSE,8.9
30/09/2014 16:00,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,14.8
30/09/2014 16:56,0,0,00:00,Turbine in operation,1,FALSE,FALSE,10.9
01/10/2014 21:53,21,2,21:02,Cable twisted : Right (2-3 turns),1,FALSE,FALSE,2.9
01/10/2014 22:32,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,2.3
01/10/2014 22:38,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.6
01/10/2014 22:38,0,1,00:01,Turbine starting,1,FALSE,FALSE,3.6
01/10/2014 22:42,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.3
02/10/2014 09:22,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.5
02/10/2014 10:39,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.6
02/10/2014 10:39,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.6
02/10/2014 10:42,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.8
02/10/2014 11:49,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,6.5
02/10/2014 11:51,0,1,00:01,Turbine starting,1,FALSE,FALSE,8
02/10/2014 11:52,0,0,00:00,Turbine in operation,1,FALSE,FALSE,7.8
02/10/2014 23:42,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,14.3
02/10/2014 23:42,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,14.5
02/10/2014 23:42,0,2,00:02,Turbine operational,1,FALSE,FALSE,11
02/10/2014 23:44,0,1,00:01,Turbine starting,1,FALSE,FALSE,11.1
02/10/2014 23:45,0,0,00:00,Turbine in operation,1,FALSE,FALSE,16.4
03/10/2014 00:46,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,14
03/10/2014 00:46,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,14.5
03/10/2014 00:46,0,2,00:02,Turbine operational,1,FALSE,FALSE,11.3
03/10/2014 00:48,0,1,00:01,Turbine starting,1,FALSE,FALSE,14.7
03/10/2014 00:49,0,0,00:00,Turbine in operation,1,FALSE,FALSE,15.9
03/10/2014 01:03,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,15.5
03/10/2014 01:04,0,2,00:02,Turbine operational,1,FALSE,FALSE,20.7
03/10/2014 01:06,0,1,00:01,Turbine starting,1,FALSE,FALSE,15.2
03/10/2014 01:07,0,0,00:00,Turbine in operation,1,FALSE,FALSE,18.6
03/10/2014 19:37,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
03/10/2014 19:46,0,2,00:02,Turbine operational,1,FALSE,FALSE,4.7
03/10/2014 19:46,0,1,00:01,Turbine starting,1,FALSE,FALSE,5
03/10/2014 19:48,0,0,00:00,Turbine in operation,1,FALSE,FALSE,5.2
05/10/2014 16:55,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,17.8
05/10/2014 16:55,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,17.8
05/10/2014 16:55,0,2,00:02,Turbine operational,1,FALSE,FALSE,5.3
05/10/2014 16:58,0,1,00:01,Turbine starting,1,FALSE,FALSE,12.7
05/10/2014 16:59,0,0,00:00,Turbine in operation,1,FALSE,FALSE,15.5
05/10/2014 17:58,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,17.7
05/10/2014 17:58,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,16.9
05/10/2014 17:59,0,2,00:02,Turbine operational,1,FALSE,FALSE,23.8
05/10/2014 18:01,0,1,00:01,Turbine starting,1,FALSE,FALSE,20.2
05/10/2014 18:02,0,0,00:00,Turbine in operation,1,FALSE,FALSE,13.9
05/10/2014 18:54,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,18.8
05/10/2014 18:54,0,2,00:02,Turbine operational,1,FALSE,FALSE,13.2
05/10/2014 18:57,0,1,00:01,Turbine starting,1,FALSE,FALSE,13.9
05/10/2014 18:57,0,0,00:00,Turbine in operation,1,FALSE,FALSE,23.5
05/10/2014 19:59,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,12.2
05/10/2014 19:59,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,12.2
05/10/2014 20:00,0,2,00:02,Turbine operational,1,FALSE,FALSE,11
05/10/2014 20:02,0,1,00:01,Turbine starting,1,FALSE,FALSE,7.8
05/10/2014 20:03,0,0,00:00,Turbine in operation,1,FALSE,FALSE,14.8
05/10/2014 20:24,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,24
05/10/2014 20:24,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,23.8
05/10/2014 20:24,0,2,00:02,Turbine operational,1,FALSE,FALSE,20.9
05/10/2014 20:27,0,1,00:01,Turbine starting,1,FALSE,FALSE,22.3
05/10/2014 20:27,0,0,00:00,Turbine in operation,1,FALSE,FALSE,16.5
07/10/2014 05:20,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
07/10/2014 05:52,0,2,00:02,Turbine operational,1,FALSE,FALSE,1.9
07/10/2014 05:52,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.1
07/10/2014 05:55,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
07/10/2014 06:15,0,2,00:02,Turbine operational,1,FALSE,FALSE,5.7
07/10/2014 06:15,0,1,00:01,Turbine starting,1,FALSE,FALSE,5.7
07/10/2014 06:16,0,0,00:00,Turbine in operation,1,FALSE,FALSE,4.8
08/10/2014 07:03,60,11,60:11:00,Mains failure : Undervoltage L1,3,FALSE,FALSE,7.7
08/10/2014 07:03,0,2,00:02,Turbine operational,1,FALSE,FALSE,7
08/10/2014 07:06,0,1,00:01,Turbine starting,1,FALSE,FALSE,8.6
08/10/2014 07:07,0,0,00:00,Turbine in operation,1,FALSE,FALSE,9.7
08/10/2014 08:25,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,6.3
08/10/2014 08:48,8,0,08:00,Maintenance,6,TRUE,FALSE,9.4
08/10/2014 09:19,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,9.8
08/10/2014 09:27,0,0,00:00,Turbine in operation,1,FALSE,FALSE,8.4
08/10/2014 13:36,60,12,60:12:00,Mains failure : Undervoltage L2,3,FALSE,FALSE,14.6
08/10/2014 13:36,0,2,00:02,Turbine operational,1,FALSE,FALSE,17.8
08/10/2014 13:39,0,1,00:01,Turbine starting,1,FALSE,FALSE,18.8
08/10/2014 13:40,0,0,00:00,Turbine in operation,1,FALSE,FALSE,17.7
10/10/2014 23:54,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.4
11/10/2014 01:03,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.3
11/10/2014 01:03,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.1
11/10/2014 01:07,0,0,00:00,Turbine in operation,1,FALSE,FALSE,1.2
11/10/2014 01:23,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.9
11/10/2014 03:02,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.2
11/10/2014 03:02,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.7
11/10/2014 03:06,0,0,00:00,Turbine in operation,1,FALSE,FALSE,1.4
11/10/2014 03:15,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1.2
11/10/2014 04:28,0,2,00:02,Turbine operational,1,FALSE,FALSE,3.1
11/10/2014 04:28,0,1,00:01,Turbine starting,1,FALSE,FALSE,3.1
11/10/2014 04:32,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.4
11/10/2014 10:39,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
11/10/2014 13:38,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.4
11/10/2014 13:38,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.2
11/10/2014 13:40,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.9
11/10/2014 23:25,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,1
12/10/2014 01:58,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.3
12/10/2014 01:58,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.2
12/10/2014 02:02,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.5
12/10/2014 05:47,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.1
12/10/2014 05:47,0,1,00:01,Turbine starting,1,FALSE,FALSE,2
12/10/2014 05:51,2,1,02:01,Lack of wind : Wind speed to low,1,FALSE,FALSE,0.8
12/10/2014 07:11,0,2,00:02,Turbine operational,1,FALSE,FALSE,2.7
12/10/2014 07:11,0,1,00:01,Turbine starting,1,FALSE,FALSE,2.5
12/10/2014 07:14,0,0,00:00,Turbine in operation,1,FALSE,FALSE,2.3
14/10/2014 23:17,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,11.8
14/10/2014 23:17,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,11.7
14/10/2014 23:18,0,2,00:02,Turbine operational,1,FALSE,FALSE,6.9
14/10/2014 23:20,0,1,00:01,Turbine starting,1,FALSE,FALSE,11.3
14/10/2014 23:21,0,0,00:00,Turbine in operation,1,FALSE,FALSE,13.2
15/10/2014 03:10,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,12.8
15/10/2014 03:10,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,12.5
15/10/2014 03:11,0,2,00:02,Turbine operational,1,FALSE,FALSE,13.7
15/10/2014 03:13,0,1,00:01,Turbine starting,1,FALSE,FALSE,15.1
15/10/2014 03:14,0,0,00:00,Turbine in operation,1,FALSE,FALSE,12.6
15/10/2014 10:41,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,17.4
15/10/2014 10:41,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,16.4
15/10/2014 10:42,0,2,00:02,Turbine operational,1,FALSE,FALSE,13.1
15/10/2014 10:44,0,1,00:01,Turbine starting,1,FALSE,FALSE,12.9
15/10/2014 10:45,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,11.6
15/10/2014 10:45,0,1,00:01,Turbine starting,1,FALSE,FALSE,19
15/10/2014 10:46,0,0,00:00,Turbine in operation,1,FALSE,FALSE,21.3
15/10/2014 11:54,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,12.8
15/10/2014 11:55,0,2,00:02,Turbine operational,1,FALSE,FALSE,10
15/10/2014 11:57,0,1,00:01,Turbine starting,1,FALSE,FALSE,10.5
15/10/2014 11:58,0,0,00:00,Turbine in operation,1,FALSE,FALSE,13.1
16/10/2014 08:26,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,10.3
16/10/2014 08:26,8,0,08:00,Maintenance,6,TRUE,FALSE,10.6
16/10/2014 14:40,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,12.4
16/10/2014 14:40,0,0,00:00,Turbine in operation,1,FALSE,FALSE,11.2
17/10/2014 07:16,0,8,00:08,Turbine in operation during maintenance,1,FALSE,FALSE,6.7
17/10/2014 07:17,8,0,08:00,Maintenance,6,TRUE,FALSE,7
17/10/2014 11:57,9,4,09:04,Generator heating : Hygrostat rectifier,1,FALSE,FALSE,12.9
17/10/2014 12:07,0,2,00:02,Turbine operational,1,FALSE,FALSE,19.1
17/10/2014 12:09,0,1,00:01,Turbine starting,1,FALSE,FALSE,16.3
17/10/2014 12:10,0,0,00:00,Turbine in operation,1,FALSE,FALSE,17.2
17/10/2014 13:45,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,13.9
17/10/2014 13:45,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,13.9
17/10/2014 13:45,0,2,00:02,Turbine operational,1,FALSE,FALSE,19.7
17/10/2014 13:47,0,1,00:01,Turbine starting,1,FALSE,FALSE,16.9
17/10/2014 13:48,0,0,00:00,Turbine in operation,1,FALSE,FALSE,18.2
17/10/2014 19:31,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,15.8
17/10/2014 19:31,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,15.8
17/10/2014 19:32,0,2,00:02,Turbine operational,1,FALSE,FALSE,17.4
17/10/2014 19:34,0,1,00:01,Turbine starting,1,FALSE,FALSE,15.2
17/10/2014 19:35,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,16.7
17/10/2014 19:36,0,1,00:01,Turbine starting,1,FALSE,FALSE,18.5
17/10/2014 19:36,0,0,00:00,Turbine in operation,1,FALSE,FALSE,15.2
18/10/2014 21:20,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,18.3
18/10/2014 21:20,0,2,00:02,Turbine operational,1,FALSE,FALSE,24
18/10/2014 21:23,0,1,00:01,Turbine starting,1,FALSE,FALSE,15.3
18/10/2014 21:23,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,14.2
18/10/2014 21:24,0,1,00:01,Turbine starting,1,FALSE,FALSE,19.3
18/10/2014 21:24,0,0,00:00,Turbine in operation,1,FALSE,FALSE,18.5
19/10/2014 02:56,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,22.7
19/10/2014 02:56,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,22.3
19/10/2014 02:57,0,2,00:02,Turbine operational,1,FALSE,FALSE,19.2
19/10/2014 02:59,0,1,00:01,Turbine starting,1,FALSE,FALSE,15.8
19/10/2014 03:00,0,0,00:00,Turbine in operation,1,FALSE,FALSE,16.2
19/10/2014 06:29,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,13.5
19/10/2014 06:29,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,13.5
19/10/2014 06:30,0,2,00:02,Turbine operational,1,FALSE,FALSE,12.8
19/10/2014 06:32,0,1,00:01,Turbine starting,1,FALSE,FALSE,11.3
19/10/2014 06:33,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,12.7
19/10/2014 06:33,0,1,00:01,Turbine starting,1,FALSE,FALSE,12.6
19/10/2014 06:33,0,0,00:00,Turbine in operation,1,FALSE,FALSE,13.5
19/10/2014 06:52,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,11.6
19/10/2014 06:52,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,11.7
19/10/2014 06:53,0,2,00:02,Turbine operational,1,FALSE,FALSE,16.6
19/10/2014 06:55,0,1,00:01,Turbine starting,1,FALSE,FALSE,13.1
19/10/2014 06:56,0,0,00:00,Turbine in operation,1,FALSE,FALSE,15.6
19/10/2014 09:21,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,12.8
19/10/2014 09:21,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,12.4
19/10/2014 09:22,0,2,00:02,Turbine operational,1,FALSE,FALSE,11.9
19/10/2014 09:24,0,1,00:01,Turbine starting,1,FALSE,FALSE,15.7
19/10/2014 09:25,0,0,00:00,Turbine in operation,1,FALSE,FALSE,16.9
19/10/2014 10:28,62,3,62:03:00,Feeding fault : Load shedding,6,FALSE,FALSE,11.9
19/10/2014 10:28,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,12.1
19/10/2014 10:28,0,2,00:02,Turbine operational,1,FALSE,FALSE,14.1
19/10/2014 10:31,0,1,00:01,Turbine starting,1,FALSE,FALSE,12.7
19/10/2014 10:31,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,8
19/10/2014 10:31,0,1,00:01,Turbine starting,1,FALSE,FALSE,14.2
19/10/2014 10:32,0,0,00:00,Turbine in operation,1,FALSE,FALSE,15.2
19/10/2014 13:59,80,21,80:21:00,Excitation error : Overvoltage DC-link,6,FALSE,FALSE,12.2
19/10/2014 13:59,0,2,00:02,Turbine operational,1,FALSE,FALSE,10.7
19/10/2014 14:01,0,1,00:01,Turbine starting,1,FALSE,FALSE,9.3
19/10/2014 14:02,0,5,00:05,Calibration of  load control,1,FALSE,FALSE,12.8
19/10/2014 14:02,0,1,00:01,Turbine starting,1,FALSE,FALSE,12.6
19/10/2014 14:02,0,0,00:00,Turbine in operation,1,FALSE,FALSE,10.9
